Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775386677,50,,Aggregated,3.400000,0.000000,6900,11000,20000,24000,28000,35000,40000,61000,62000,62000,62000,194,0,6500,10785.351423198026,166.75700002815574,62388.763100025244,294.17525773195877
1775386678,50,,Aggregated,3.100000,0.000000,6500,10000,20000,24000,28000,35000,40000,61000,62000,62000,62000,195,0,6500,10732.736091796929,166.75700002815574,62388.763100025244,292.7435897435897
1775386679,50,,Aggregated,3.100000,0.000000,6900,11000,20000,24000,28000,35000,40000,61000,62000,62000,62000,198,0,6500,10760.081193436317,166.75700002815574,62388.763100025244,292.04545454545456
1775386680,50,,Aggregated,3.100000,0.000000,6900,11000,20000,24000,28000,35000,40000,61000,62000,62000,62000,198,0,6500,10760.081193436317,166.75700002815574,62388.763100025244,292.04545454545456
1775386681,50,,Aggregated,2.900000,0.000000,6900,11000,20000,24000,28000,35000,40000,61000,68000,68000,68000,201,0,6900,11006.33718209128,166.75700002815574,67661.84309998062,301.9154228855721
1775386682,50,,Aggregated,2.900000,0.000000,6900,11000,20000,24000,28000,35000,40000,61000,68000,68000,68000,201,0,6900,11006.33718209128,166.75700002815574,67661.84309998062,301.9154228855721
1775386683,50,,Aggregated,2.600000,0.000000,6900,11000,21000,24000,28000,35000,40000,61000,68000,68000,68000,207,0,6900,11002.525175363726,166.75700002815574,67661.84309998062,298.42995169082127
1775386684,50,,Aggregated,2.000000,0.000000,7400,11000,21000,24000,28000,35000,40000,61000,68000,68000,68000,210,0,6900,10991.034886192176,166.75700002815574,67661.84309998062,296.1952380952381
1775386685,50,,Aggregated,2.300000,0.000000,7500,11000,21000,24000,28000,36000,42000,61000,68000,68000,68000,219,0,7500,11212.20989543498,166.75700002815574,67661.84309998062,300.00456621004565
1775386686,50,,Aggregated,2.300000,0.000000,7500,11000,21000,24000,28000,36000,42000,61000,68000,68000,68000,219,0,7500,11212.20989543498,166.75700002815574,67661.84309998062,300.00456621004565
1775386687,50,,Aggregated,2.800000,0.000000,7900,11000,21000,24000,28000,35000,42000,61000,68000,68000,68000,222,0,7500,11249.032488739882,166.75700002815574,67661.84309998062,299.3198198198198
1775386688,50,,Aggregated,2.800000,0.000000,7500,11000,21000,24000,28000,35000,42000,61000,68000,68000,68000,223,0,7500,11201.1627224227,166.75700002815574,67661.84309998062,298.04484304932737
1775386689,50,,Aggregated,2.800000,0.000000,7500,11000,21000,24000,28000,35000,42000,61000,68000,68000,68000,223,0,7500,11201.1627224227,166.75700002815574,67661.84309998062,298.04484304932737
1775386690,50,,Aggregated,2.800000,0.000000,7500,11000,21000,24000,28000,35000,42000,61000,68000,68000,68000,223,0,7500,11201.1627224227,166.75700002815574,67661.84309998062,298.04484304932737
1775386691,50,,Aggregated,2.500000,0.000000,7900,11000,21000,24000,28000,35000,42000,61000,68000,68000,68000,226,0,7500,11255.963178319584,166.75700002815574,67661.84309998062,298.8407079646018
1775386692,50,,Aggregated,2.500000,0.000000,7900,11000,21000,25000,28000,35000,42000,61000,68000,68000,68000,229,0,7900,11278.25345676982,166.75700002815574,67661.84309998062,298.1572052401747
1775386693,50,,Aggregated,2.500000,0.000000,7900,11000,21000,25000,28000,35000,42000,61000,68000,68000,68000,229,0,7900,11278.25345676982,166.75700002815574,67661.84309998062,298.1572052401747
1775386694,50,,Aggregated,2.800000,0.000000,7900,11000,21000,25000,28000,36000,45000,61000,68000,68000,68000,233,0,7900,11332.280539056634,166.75700002815574,67661.84309998062,299.26609442060084
1775386695,50,,Aggregated,2.200000,0.000000,8100,11000,21000,25000,28000,36000,45000,61000,68000,68000,68000,236,0,7900,11363.312031356007,166.75700002815574,67661.84309998062,298.5635593220339
1775386696,50,,Aggregated,2.200000,0.000000,8100,11000,21000,25000,30000,36000,45000,61000,68000,68000,68000,239,0,8100,11395.435374476616,166.75700002815574,67661.84309998062,297.9121338912134
1775386697,50,,Aggregated,2.200000,0.000000,8100,11000,21000,25000,30000,36000,45000,61000,68000,68000,68000,239,0,8100,11395.435374476616,166.75700002815574,67661.84309998062,297.9121338912134
1775386698,50,,Aggregated,2.200000,0.000000,8100,11000,21000,25000,30000,36000,45000,61000,68000,68000,68000,239,0,8100,11395.435374476616,166.75700002815574,67661.84309998062,297.9121338912134
1775386699,50,,Aggregated,2.000000,0.000000,8200,11000,21000,25000,28000,35000,45000,61000,68000,68000,68000,242,0,8100,11392.711317768966,166.75700002815574,67661.84309998062,295.9793388429752
1775386700,50,,Aggregated,1.700000,0.000000,8200,11000,22000,25000,30000,36000,56000,62000,72000,72000,72000,248,0,8200,11657.21969314543,166.75700002815574,71802.28890001308,304.81854838709677
1775386701,50,,Aggregated,1.700000,0.000000,8200,11000,22000,25000,30000,36000,56000,62000,72000,72000,72000,248,0,8200,11657.21969314543,166.75700002815574,71802.28890001308,304.81854838709677
1775386702,50,,Aggregated,1.700000,0.000000,8200,11000,22000,25000,30000,36000,56000,62000,72000,72000,72000,248,0,8200,11657.21969314543,166.75700002815574,71802.28890001308,304.81854838709677
1775386703,50,,Aggregated,1.700000,0.000000,8200,11000,22000,25000,30000,36000,56000,62000,72000,72000,72000,248,0,8200,11657.21969314543,166.75700002815574,71802.28890001308,304.81854838709677
1775386704,50,,Aggregated,1.900000,0.000000,8200,11000,22000,25000,30000,36000,45000,62000,72000,72000,72000,251,0,8200,11675.748317131394,166.75700002815574,71802.28890001308,304.0916334661355
1775386705,50,,Aggregated,1.900000,0.000000,8200,11000,22000,25000,30000,36000,45000,62000,72000,72000,72000,251,0,8200,11675.748317131394,166.75700002815574,71802.28890001308,304.0916334661355
1775386706,50,,Aggregated,1.900000,0.000000,8200,11000,22000,25000,30000,36000,45000,62000,72000,72000,72000,251,0,8200,11675.748317131394,166.75700002815574,71802.28890001308,304.0916334661355
1775386707,50,,Aggregated,1.900000,0.000000,8200,11000,22000,25000,30000,36000,45000,62000,72000,72000,72000,251,0,8200,11675.748317131394,166.75700002815574,71802.28890001308,304.0916334661355
1775386708,50,,Aggregated,1.800000,0.000000,8300,12000,22000,25000,30000,37000,56000,68000,72000,72000,72000,257,0,8300,11884.8715696492,166.75700002815574,71802.28890001308,311.0
1775386709,50,,Aggregated,1.200000,0.000000,8300,12000,22000,25000,30000,37000,56000,68000,72000,72000,72000,264,1,8300,11924.588559091331,166.75700002815574,71802.28890001308,310.81439393939394
1775386710,50,,Aggregated,1.800000,0.000000,8300,12000,22000,25000,30000,37000,56000,68000,72000,72000,72000,267,1,8300,11946.252278651787,166.75700002815574,71802.28890001308,310.063670411985
1775386711,50,,Aggregated,1.800000,0.000000,8400,12000,22000,25000,30000,37000,56000,68000,72000,72000,72000,270,1,8300,11942.95040296339,166.75700002815574,71802.28890001308,309.0777777777778
1775386712,50,,Aggregated,1.900000,0.100000,8400,12000,22000,25000,30000,39000,56000,68000,72000,72000,72000,276,1,8400,12014.38855289851,166.75700002815574,71802.28890001308,310.14130434782606
1775386713,50,,Aggregated,1.900000,0.100000,8400,12000,22000,25000,30000,39000,56000,68000,72000,72000,72000,276,1,8400,12014.38855289851,166.75700002815574,71802.28890001308,310.14130434782606
1775386714,50,,Aggregated,1.900000,0.100000,8400,12000,22000,25000,30000,39000,61000,70000,72000,72000,72000,279,1,8400,12193.010894622985,166.75700002815574,71802.28890001308,317.17921146953404
